hand,combo,num_cameras,bone,start,end,length_mm,gt_length_mm,error_mm,abs_error_mm
right,cam1+cam3,2,pinky_dip_tip,19,20,16.99802992485169,19,-2.0019700751483107,2.0019700751483107
right,cam1+cam4,2,wrist_thumb_cmc,0,1,54.40710298954115,51,3.4071029895411513,3.4071029895411513
right,cam1+cam4,2,thumb_cmc_mcp,1,2,31.861315639196395,35,-3.1386843608036052,3.1386843608036052
right,cam1+cam4,2,thumb_mcp_ip,2,3,31.433637243246917,30,1.4336372432469169,1.4336372432469169
right,cam1+cam4,2,thumb_ip_tip,3,4,24.91212680909104,25,-0.08787319090896162,0.08787319090896162
right,cam1+cam4,2,wrist_index_mcp,0,5,73.47470695153098,82,-8.525293048469024,8.525293048469024
right,cam1+cam4,2,index_mcp_pip,5,6,52.60144475774913,46,6.601444757749128,6.601444757749128
right,cam1+cam4,2,index_pip_dip,6,7,20.767352424773225,24,-3.2326475752267747,3.2326475752267747
right,cam1+cam4,2,index_dip_tip,7,8,26.57667517595549,20,6.57667517595549,6.57667517595549
right,cam1+cam4,2,wrist_middle_mcp,0,9,69.58417294142225,82,-12.415827058577747,12.415827058577747
right,cam1+cam4,2,middle_mcp_pip,9,10,48.80002398952597,51,-2.199976010474032,2.199976010474032
right,cam1+cam4,2,middle_pip_dip,10,11,27.069577092186716,27,0.06957709218671582,0.06957709218671582
right,cam1+cam4,2,middle_dip_tip,11,12,24.875674844135933,22,2.8756748441359328,2.8756748441359328
right,cam1+cam4,2,wrist_ring_mcp,0,13,68.37285018298223,82,-13.627149817017767,13.627149817017767
right,cam1+cam4,2,ring_mcp_pip,13,14,43.16161932562113,46,-2.838380674378868,2.838380674378868
right,cam1+cam4,2,ring_pip_dip,14,15,26.0772170559377,25,1.0772170559377017,1.0772170559377017
right,cam1+cam4,2,ring_dip_tip,15,16,24.539071034959353,22,2.5390710349593526,2.5390710349593526
right,cam1+cam4,2,wrist_pinky_mcp,0,17,60.24035392602117,82,-21.75964607397883,21.75964607397883
right,cam1+cam4,2,pinky_mcp_pip,17,18,41.95894630757395,37,4.958946307573953,4.958946307573953
right,cam1+cam4,2,pinky_pip_dip,18,19,23.25767146165022,21,2.2576714616502187,2.2576714616502187
right,cam1+cam4,2,pinky_dip_tip,19,20,19.243246138215557,19,0.2432461382155573,0.2432461382155573
right,cam2+cam3,2,wrist_index_mcp,0,5,73.87155358583854,82,-8.12844641416146,8.12844641416146
right,cam2+cam3,2,wrist_middle_mcp,0,9,68.44017699332062,82,-13.55982300667938,13.55982300667938
right,cam2+cam3,2,middle_mcp_pip,9,10,48.36696641701837,51,-2.633033582981632,2.633033582981632
right,cam2+cam3,2,middle_pip_dip,10,11,25.734215856720756,27,-1.2657841432792445,1.2657841432792445
right,cam2+cam3,2,middle_dip_tip,11,12,23.35879656407464,22,1.3587965640746411,1.3587965640746411
right,cam2+cam3,2,wrist_ring_mcp,0,13,66.39530791124454,82,-15.604692088755456,15.604692088755456
right,cam2+cam3,2,ring_mcp_pip,13,14,42.29828017376729,46,-3.7017198262327113,3.7017198262327113
right,cam2+cam3,2,ring_pip_dip,14,15,30.275470205205554,25,5.275470205205554,5.275470205205554
right,cam2+cam3,2,ring_dip_tip,15,16,24.08512127892089,22,2.085121278920891,2.085121278920891
right,cam2+cam3,2,wrist_pinky_mcp,0,17,67.01811144514596,82,-14.981888554854038,14.981888554854038
right,cam2+cam3,2,pinky_mcp_pip,17,18,34.51954294920614,37,-2.4804570507938593,2.4804570507938593
right,cam2+cam3,2,pinky_pip_dip,18,19,19.966264515693286,21,-1.033735484306714,1.033735484306714
right,cam2+cam3,2,pinky_dip_tip,19,20,18.15749195891174,19,-0.8425080410882586,0.8425080410882586
right,cam2+cam4,2,wrist_index_mcp,0,5,74.47755925995554,82,-7.522440740044459,7.522440740044459
right,cam2+cam4,2,index_mcp_pip,5,6,54.43620336374857,46,8.436203363748568,8.436203363748568
right,cam2+cam4,2,wrist_middle_mcp,0,9,70.15367376291748,82,-11.846326237082522,11.846326237082522
